Source,Target,weight
glendafaye12,DebarringtonH,1
glenchevannes,lavoixtheshow,1
gleason_joanne,JuDeVi64,1
gleason_joanne,CataldoJosephR1,1
glasstiffany1,Nigel_Farage,1
gkennedy023,JosephJFlynn1,1
giuliobraga,CryptoBull2020,1
giovasorrentini,Quicktake,1
giovannamanno53,GeoRebekah,1
gingy_t,eileeniorio,1
hawkwindsean,DrMadej,1
hbwheidi,Athletics89,1
hdevin702,AndrewYang,1
hurdw38,superdiscodylan,1
iambiiishop,richardursomd,1
iam_ipob,marklevinshow,1
iTs_TSc,iheartmindy,1
iSeeWhatsComing,ChrisWickNews,1
iHi777,executiveladyx,1
iDavidMoraine,CNBCtech,1
iAsaadb,khalidalbaih,1
i4dzn,CCDHate,1
hurjammer,eileeniorio,1
hunuen,TeamTrump,1
hdknauer,TeamTrump,1
hunternavelgaze,ZubyMusic,1
hungryteenager,realDonaldTrump,1
hung_nikki,TeamTrump,1
humphreysmcgoo1,HowleyReporter,1
humblemath,KimonaQ,1
humanestatistic,realDonaldTrump,1
humanconditonwf,YorkieWR,1
hugill_jamie,ChrisWickNews,1
hugh_raine,DelvinTodd,1
iamgregk,and_kell,1
iamisIander,GeoRebekah,1
iamjoelee,CCDHate,1
iamkhadij,breadconaisseur,1
ilamarbi,ilamarbi,1
ikushkush,khalidalbaih,1
ihechukwuafrica,realDonaldTrump,1
ignaciodeluna,ChrisWickNews,1
idrobinhood,masuruha2,1
idiot_salad,idiot_salad,1
idiot_salad,KiLBurn1775,1
icydawn6,sazi_ana,1
icydawn6,larabond1,1
icydawn6,grow_jill,1
icydawn6,freethinkingchk,1
icydawn6,KRHollingsworth,1
icydawn6,John1812123,1
icydawn6,FreedomFlowers4,1
ichristothea,Hasampouli,1
ice_connie,Preciouslindy,1
ianinamerica,DebarringtonH,1
ianbstag,IHanyFarouk,1
ianbrealey,Nigel_Farage,1
huengugo,Quicktake,1
hudstone1964,KimonaQ,1
huckledorse,OnwardTo2112,1
hillww1,hillww1,1
hiddeninmo,Preciouslindy,1
hgtjoa,AndrewYang,1
heyitzLou,CCDHate,1
herinacius0,IvanaMariaB,1
henry47836838,Nigel_Farage,1
henffmedic_WC,realDonaldTrump,1
hemmingjay,gtconway3d,1
hemil57,SputnikInt,1
heleoreilly,richardursomd,1
heavywomble,k_klo224743370,1
heavywomble,ashleykoss,1
heavywomble,Nelly1899,1
heartreasures,JosephJFlynn1,1
hearthwench,HowleyReporter,1
heartdoc45,PushpaShivaram,1
heart_katsura,TeamTrump,1
healthcoachkim3,realDonaldTrump,1
headgone,wezlangdon,1
hdknauer,marklevinshow,1
hierbaguera,ChrisWickNews,1
hippie_waves,ChrisWickNews,1
huckledorse,DrDanilychevMD,1
histone80,gtconway3d,1
hthompson121819,TeamTrump,1
hstewartham,gtconway3d,1
hsquared216,and_kell,1
hsiao_yun,CCDHate,1
hshamo_,ABC,1
hppyjesusfreak,KimonaQ,1
hp13497g,DebarringtonH,1
hova3677,JosephJFlynn1,1
houston_skeksis,nypost,1
hotAbaby,nypost,1
honeyblze117,ZubyMusic,1
honey_dew_2,JosephJFlynn1,1
honest_truth4u,JeffCavanagh1,1
honcho_miguel,AndrewYang,1
hollyel93872837,masuruha2,1
hoffan1234,SputnikInt,1
hoeforgaga_,nypost,1
hobys3418,realDonaldTrump,1
hobbitj,keryn_1,1
gardiner_g,alexstein99,1
gardenergal61,DrMadej,1
dkoceri,Quicktake,1
ed5000000,richardursomd,1
efleforte,gtconway3d,1
efg35663548,simondolan,1
eelissa3,GeoRebekah,1
eec_cee,CCDHate,1
educatedadult1,AndrewYang,1
edmiester,DebarringtonH,1
edmeyer_able,realDonaldTrump,1
editavinnitsky,gtconway3d,1
eddie_the_c,gtconway3d,1
ecorse1,DebarringtonH,1
duncanmacmartin,DebarringtonH,1
ebi3YA,realDonaldTrump,1
eberstadt_ed,Reneeksanders,1
ebellahutch,eileeniorio,1
ebbo51,simondolan,1
eazerrhm,DrMadej,1
earthisaplane7,ChrisWickNews,1
eRepublicUSA,BusyDrT,1
dyolltrah,KimonaQ,1
dvrthpatriot,RealCandaceO,1
egg_wise,realDonaldTrump,1
eggry,TheAtlantic,1
ehtisham_a,DerekVMorrison,1
ehtisham_a,PoliHick,1
charlie5165,DebarringtonH,1
em_EmmaH1971,StopNewNormal,1
elyocttam,GeoRebekah,1
elv_22,eileeniorio,1
elstreetphoto,simondolan,1
elsir_azoz,khalidalbaih,1
ellyroselle,FreedomFlowers4,1
ellenzijasage,BusyDrT,1
ellenlkseymour,gtconway3d,1
ellen78834490,FreedomFlowers4,1
elle__765,RachelNotley,1
ellas_9,realDonaldTrump,1
elizabe68496530,eileeniorio,1
electricboyo,GeoRebekah,1
ejmguru,LoganYenser1,1
eiwcakeff,DebarringtonH,1
eitapelana,richardursomd,1
eienvm,3Groter,1
ehtisham_a,sallyeastman1,1
dupergramp,DebarringtonH,1
duderise,StopNewNormal,1
gancom,GeoRebekah,1
dollophead2020,dollophead2020,1
doreenb8,DemonsDestroyer,1
dontlitterkids,realNarcissco,1
dontlitterkids,StopNewNormal,1
dontconceal,TeamTrump,1
donsspike,FreedomFlowers4,1
donnaHR2,JosephJFlynn1,1
donlplace,GeoRebekah,1
donliveson,donliveson,1
dom68053509,gtconway3d,1
docmaltese,NeilFlochMD,1
duderise,MyNameIsEarlB,1
dobrohoczki,ChrisWickNews,1
doak_lyn,doak_lyn,1
dntaskdntcare,ChrisWickNews,1
dnrndn,ZubyMusic,1
dmwoof,CNBCtech,1
dmacleod44,AndrewYang,1
dlynhm,CNBCtech,1
dlrlv,HowleyReporter,1
dkotschessa,TruthsCon,1
doritmi,jonathanstea,1
dorset_kate,AOcean1960,1
dortha_threet,gtconway3d,1
dqkk3l,ChrisWickNews,1
duanedonna2017,richardursomd,1
dtheavenger,GeoRebekah,1
dstackwick,gtconway3d,1
dsimons1,DebarringtonH,1
drtrinonuno,DrLimeback,1
drou_bre,realDonaldTrump,1
dropnoel,FreedomFlowers4,1
drnjRichards,BusyDrT,1
drneilfloch,NeilFlochMD,1
drleethegppmb,NeilFlochMD,1
drlamb97,nypost,1
drjlburgess,benjimaan22,1
drjanaway,jonathanstea,1
drgreenebass,MoneCharl,1
dreamsmth,dreamsmth,1
drchingona,jonathanstea,1
draintheswamp55,StopNewNormal,1
draintheswamp55,HowleyReporter,1
dragonflymoon77,CCDHate,1
emadyturkistani,nypost,1
emartinez78987,thereal_truther,1
emilias79359587,TeamTrump,1
fogrrrrr,khalidalbaih,1
franxrusso,RealCandaceO,1
franky__U,richardursomd,1
frankhummer2,williamlegate,1
franglaise71,Rosewind2007,1
frandershgoldst,gtconway3d,1
foxyfoxhh88,realDonaldTrump,1
fox1376y,richardursomd,1
forsakebook,forsakebook,1
follownewsflow,gtconway3d,1
focusedpathinc,RachelNotley,1
emma10Tor,SputnikInt,1
flynn51471846,LilburnLA,1
fluffycloud420,MyNameIsEarlB,1
florida44115126,DebarringtonH,1
florazulvioleta,DrMadej,1
flashmanpatrol,marklevinshow,1
flanders_cindy,CarolePatty,1
flagcan,JosephJFlynn1,1
fl_lynda,realDonaldTrump,1
fizli83,CCDHate,1
freddyatton,AndrewYang,1
freddyatton,GeoRebekah,1
freddyatton,realDonaldTrump,1
freedomfor_all,LotusOak2,1
gailsline,KimonaQ,1
gail50946716,ChrisWickNews,1
g_goco,masuruha2,1
g0edw1g01,angelo_bottone,1
fusr2018,CCDHate,1
fuska74,BeNosey,1
fushelly,FreedomFlowers4,1
funnycat38,ABC,1
funkmak,ZubyMusic,1
fulfordharbour,RachelNotley,1
fudgestripes,GeoRebekah,1
fuchsjaeger54,MrCrazee,1
froggy301947,marklevinshow,1
fritzsonmichel,realDonaldTrump,1
frilled2b,AndrewYang,1
friendlyreaper1,3Groter,1
frenjensenden,AndrewYang,1
freenaynow,KimonaQ,1
freedomforman,marklevinshow,1
fit4aqueen3,Preciouslindy,1
fismaex,Scimitar_SS,1
fiski70,Dannymc5,1
falconhamada_90,ABC,1
fairdorotea,CCDHate,1
factordex,GeoRebekah,1
eyendeye,FreedomFlowers4,1
eyendeye,BrianaBangsxxx,1
exvaxxxer,HowleyReporter,1
executiveladyx,Baijoelinno,1
ewolkcin,RachelNotley,1
evelyn_knox11,realDonaldTrump,1
ethna_mary,TeamTrump,1
esparta01,RealCandaceO,1
eskie_mowasi,k_klo224743370,1
erinyamnyam,CNBCtech,1
eriggle83,ChrisWickNews,1
eric_togue,realDonaldTrump,1
erana88657869,richardursomd,1
engyn3,KimonaQ,1
engtwitmad,SDPHavant2019,1
ene_liis,gtconway3d,1
en0_82,Quicktake,1
faith_dossey,GeoRebekah,1
fallfree78,PaulKirvan,1
fishingisfunben,ZubyMusic,1
fallfree78,fallfree78,1
fireworkbonnie,gtconway3d,1
fireplaceart1,JosephJFlynn1,1
fionakavanagh19,StopNewNormal,1
finnoconnell,ryandigitale,1
findcyndy,CNBCtech,1
fighthefall,TheLindsayM,1
fight_lies,anath86874384,1
fight_lies,LLastic,1
fernandobaudel,marklevinshow,1
feral_hattie,CCDHate,1
feebs1960,gtconway3d,1
fedupfish,BallouxFrancois,1
feathered3,masuruha2,1
fearlesswidow,FreedomFlowers4,1
farscape2000,no_silenced,1
faridx78,DebarringtonH,1
farfel54,Nigel_Farage,1
fance_Nancy1213,DrMadej,1
fallon_caro,ChrisWickNews,1
chavabell,GeoRebekah,1
00RedBoar,richardursomd,1
chambeili,simondolan,1
VioletaQSmith,realDonaldTrump,1
WFuentes24,JosephJFlynn1,1
WFoxCat,realDonaldTrump,1
WARNINGITSNOW,CNBCtech,1
WAChase2,JosephJFlynn1,1
VoteGoldJen,VoteGoldJen,1
Vixxy86,wendywoo6089,1
VivianM61425009,FreedomFlowers4,1
Vivian86836891,realDonaldTrump,1
VivaLaMaquis,gtconway3d,1
VishneswarR,Preciouslindy,1
VinnyDee,GeoRebekah,1
WeblerKit,TeamTrump,1
ViniDiMambro,TwittterSucks16,1
VinKyenkyehene,Quicktake,1
VickySeal,maxthelionx,1
VickiPogue8,JosephJFlynn1,1
VickiMCrowley1,RealCandaceO,1
Vgonz7474,gtconway3d,1
VforVictory1,GeoRebekah,1
VerygoodK,muddawg76,1
VerygoodK,VerygoodK,1
VerschurenFred,DebarringtonH,1
WMForce3,realDonaldTrump,1
WQKEN_Dan,CryptoBull2020,1
WSR_America1,sl2111,1
WWG1WGA123,Nigel_Farage,1
WeSavageFew,ChrisWickNews,1
WeCanBuild16,DrMadej,1
WeBeGod,ZubyMusic,1
Washington_One,CNBCtech,1
WashingtonQ45,realDonaldTrump,1
WashingtonQ45,Preciouslindy,1
Warrior64051337,StopNewNormal,1
WarrOn23423823,StopNewNormal,1
WarnarSteve,CryptoBull2020,1
War_HammerTime,CNBCtech,1
WandaRoper8,ZubyMusic,1
WamalaMusajjaw1,DrMadej,1
WalterE66667767,JohnBradbury12A,1
WalkOn82721326,sallyKP,1
WaldonJulie,richardursomd,1
WakkerW,just4fun1801,1
WakkerW,PuestoLoco,1
WakeTheFlockUp6,tabbyday,1
WakeTheFlockUp6,ZubyMusic,1
WakeTheFlockUp6,BusyDrT,1
WajihHalawa,CCDHate,1
VersDoggo,bgslave,1
Veronicauphoria,TeamTrump,1
VeraCas79488931,RealCandaceO,1
UntilIcanthink,MyNameIsEarlB,1
Unkowable,DebarringtonH,1
Unitycalling,TravisGalloway7,1
Underta47017494,LotusOak2,1
UncleBuck65,floridagurl345,1
Uncaduv,NexusSix6,1
Unaffraid1,richardursomd,1
Ulla96491593,eileeniorio,1
Ujb20F,GeoRebekah,1
UchtTom,TeamTrump,1
Uche18484037,realDonaldTrump,1
UWDawgFan88,GeoRebekah,1
UTexJim,gtconway3d,1
USA_GreatAgain,Nigel_Farage,1
USAFreedom13,TrumpsRevenge,1
USAFidelis,AndrewYang,1
UMMCMedicine,Eamfryoux,1
UKCLPARTY,MrCrazee,1
TxFireman325,masuruha2,1
TxBelleAnon,Grandma26244385,1
TwoMilesOut,gtconway3d,1
TwoLitersOfMarv,ChrisWickNews,1
UnnieM2,thereal_truther,1
UpholdErudition,GeoRebekah,1
VenSpa,GeoRebekah,1
UpintDales,k_klo224743370,1
VelvetSparrow,realDonaldTrump,1
VeBo1991,KimonaQ,1
Vdoe53759101,FreedomFlowers4,1
Vasil89681844,nypost,1
VanessaGray999,ChrisWickNews,1
VanOlympics,GeoRebekah,1
ValisWatson,pussycattrolll,1
Vali3ntt,Quicktake,1
ValhallaBound03,justagu71135181,1
ValhallaBound03,LilburnLA,1
ValentinoPhotos,TeamTrump,1
VaccinesEnd,Nigel_Farage,1
VaccineUK,CCDHate,1
VaNiPaLeTi,hash2hash,1
VPalczer,richardursomd,1
VOscientist,usp8triot,1
VOlesdatter,HowleyReporter,1
VKNUKALA,Lulux96918819,1
UyaAril,CCDHate,1
Utleyjacobite,GeoRebekah,1
UserCapitalNet,simondolan,1
WealthisMental,CCDHate,1
Webslinger64,nypost,1
TwistedComK,JosephJFlynn1,1
Zaid_Almahdawi,SputnikInt,1
ZeusOfOlympus7,thirdbornashley,1
Zetetes_MS,DebarringtonH,1
Zerocalledit,CryptoBull2020,1
ZeroCarb_Coach,simondolan,1
ZelaMagaly,TeamTrump,1
ZeeSteve1,FreedomFlowers4,1
Zeddox31,ZubyMusic,1
ZazaO50447991,ChrisWickNews,1
ZarathushtraBC,RealCandaceO,1
ZaleskiLuke,realDonaldTrump,1
ZachKnerr,MARS0411,1
Welles19,marklevinshow,1
ZDudeness,DailyCaller,1
YungLost_Rebel,ABC,1
YumSound,HowleyReporter,1
YujiMarutani,Quicktake,1
Yoyo01020304,realDonaldTrump,1
YourBot_2020,ZubyMusic,1
Youmaynotagree1,realDonaldTrump,1
YouDiscussedMe2,CryptoBull2020,1
YouCant15026417,JortsAndCrocs,1
YouAreTheWealth,deanos5150,1
Zevography,BallouxFrancois,1
ZitaAzema,richardursomd,1
ZivanMilanovic,realDonaldTrump,1
ZuzanaTak,realDonaldTrump,1
_rodgon,KimonaQ,1
_onnabugeisha,DrMadej,1
_nighttrap,MrCrazee,1
_just_kyle,realDonaldTrump,1
_for_mation,DrMadej,1
__SubZero__,CryptoBull2020,1
_Sof_59,khalidalbaih,1
_RussellParr_,ZubyMusic,1
_ReaalAmerican_,GeoRebekah,1
_Q_Adorable,HowleyReporter,1
_MarquiseSimms,CryptoBull2020,1
_JakeKerr_,BusyDrT,1
_Grand_Wazoo_,NeilFlochMD,1
_Freethink_,kanen_clement,1
_Erin_S,Quicktake,1
_Edwoods_,simondolan,1
_DavidBlomquist,DebarringtonH,1
_CoolStoryCori_,GeoRebekah,1
_CatInTheHat__,KimonaQ,1
_BoboHstern_,ZubyMusic,1
Zuzusmama,CryptoBull2020,1
YegBot,RachelNotley,1
YeetsAaron,ChrisWickNews,1
Yeagermeister06,kristenhinkson,1
WokenUp2020,richardursomd,1
Winston84_,Geziandme,1
WinsterDurden,Nigel_Farage,1
WillyBPost,ChrisWickNews,1
WilliamRTripp1,realDonaldTrump,1
WilliamHearn4th,realDonaldTrump,1
WilliamFYouhou2,GeoRebekah,1
WilliamDeakin4,StopNewNormal,1
William53516649,masuruha2,1
WillahG,HowleyReporter,1
Wilbtc,realDonaldTrump,1
Wil2Rob,CryptoBull2020,1
WikiAnons,DrMadej,1
WhoIsJohnGalt9,AndrewYang,1
Whim1986,realDonaldTrump,1
Wheelinchik,ChrisMa07575722,1
WhatsHa49898368,JSDH_S,1
WhatSayMe_USA,willemhilton7,1
WendyVM3,CCDHate,1
WendyResists,GeoRebekah,1
WendyBr16736861,FreedomFlowers4,1
WellnessGrove,ZubyMusic,1
Winston8Smith,GeoRebekah,1
Wolfman59230144,RachelNotley,1
YasserAlofi,Quicktake,1
WomanCal,GeoRebekah,1
YardyJeff,ChrisWickNews,1
YankeeinCT,GeoRebekah,1
YanassSa,Quicktake,1
YahshuaisLord7,DrMadej,1
YahiaLababidi,GeoRebekah,1
YaciCiya,realDonaldTrump,1
YSuchAKerfuffle,realDonaldTrump,1
YOSEPHPESOY,AndrewYang,1
YAHUER1,realDonaldTrump,1
XrpZeus,CryptoBull2020,1
Xperienced1,richardursomd,1
XiolaMoon,DrMadej,1
XiTrum88478280,TeamTrump,1
XOXO_TracieT,GeoRebekah,1
XERDAN_Design,XERDAN_Design,1
XCHUKWUNONSO,realDonaldTrump,1
WuTan6,DrMadej,1
Wsspencer23,WendyLeighS,1
WorkingToMAGA,jasiel11111,1
WomenTrump2020,Nigel_Farage,1
WomenLoveTrump,TeamTrump,1
TwitizenDrump,realDonaldTrump,1
TwistedComK,ConservaDeb,1
_strate,gtconway3d,1
TheOnlyGuru,lavoixtheshow,1
TheRealnessPHD,maxthelionx,1
TheRealTuokool,ChrisWickNews,1
TheRealJojoInAZ,FuseBlues,1
TheRealJoeFrom1,lizzie_x01,1
TheRealJoeFrom1,EmilyWheelhous1,1
TheRealJJJacobs,RealCandaceO,1
TheRealGMoney76,FreedomFlowers4,1
TheRafonReport,ChrisWickNews,1
ThePrintersMate,simondolan,1
TheOptimistMe,khalidalbaih,1
TheNWOisHERENOW,ZubyMusic,1
Thisism54817830,NeilGodwin3,1
TheMindsculpter,ThisIsMadness5,1
TheMikk17,FreedomFlowers4,1
TheMatrixSpeaks,JosephJFlynn1,1
TheLongshot2112,GeoRebekah,1
TheLizardKingBK,CCDHate,1
TheLastAtom,sevenbarlounge,1
TheHndrx,realDonaldTrump,1
TheHixperience,ZubyMusic,1
TheHiddenJewell,theatretechguy,1
TheGinaWilliams,RealCandaceO,1
TheReaper6664,StopNewNormal,1
TheRev1953,DrMadej,1
TheRevenant444,CryptoBull2020,1
TheSpringChickn,GeoRebekah,1
ThilJala,eileeniorio,1
ThilJala,BusyDrT,1
ThierryRonce,FreedomFlowers4,1
Thick_of_Things,realDonaldTrump,1
Thethirdwave4,TeamTrump,1
Thesciencevort1,jonathanstea,1
Theresa70851511,DrMadej,1
Thereal_jodyjoe,Mariemross1887,1
Thereal_SamC,HowleyReporter,1
Thereadorder,Thereadorder,1
ThereIsAGrace,GeoRebekah,1
Theleaseman,marklevinshow,1
ThefreelibertyC,JosephJFlynn1,1
Thefletch123,k_klo224743370,1
Thedeadvotedem,ChrisWickNews,1
ThedFrom,StopNewNormal,1
The_Thatcherite,TeamTrump,1
TheWompery,k_klo224743370,1
TheUnRealXtina,Jrieck23,1
TheTwinGardener,GeoRebekah,1
TheTwau,DrMadej,1
TheFnVoor,SuicideSeattle,1
TheFace54827776,kimer12345,1
TheElizabeth1st,TravisGalloway7,1
Tatihab,CCDHate,1
Taroyoma,CryptoBull2020,1
TariqAKhan1905,RachelNotley,1
Tarheelz31Love,DrMadej,1
TaraServatius,AndrewYang,1
TaraHeptinstall,CryptoBull2020,1
TankGothic,Rita_Banerji,1
TankGothic,DrMadej,1
Tanis42,GeoRebekah,1
TamikaGHamilton,ZubyMusic,1
Tam_Resist,GeoRebekah,1
Takelifeslowly,CryptoBull2020,1
TakeOurMedia,AndrewYang,1
TaiDecker,TaiDecker,1
Tah72388211,simondolan,1
TaehongChowa,KimonaQ,1
TackOfThe,ZubyMusic,1
Tabitha_1182,truth_reality3,1
Tabitha_1182,Dudette22875264,1
Tabitha_1182,Dr_Jon_Decker,1
T_FLgal,DrewMiller13,1
T_Durdin,FreedomFlowers4,1
Tarz21,HowleyReporter,1
Taximan5416,carol32820454,1
TheDogsOfWar11,richardursomd,1
Taylor91428390,NatGeoMag,1
TheBeatMasta,richardursomd,1
TheBOSSofStress,TheBOSSofStress,1
Thatfinepatriot,TeamTrump,1
Th3_An0nym0u5_,realDonaldTrump,1
TexasTacDriver,KimonaQ,1
TerryHC1987,nypost,1
Teri05095534,eileeniorio,1
TeresaUpchurch1,TeamTrump,1
Teresa22796525,Nigel_Farage,1
Teresa15305843,GSeligit,1
Terabyteman,DrMadej,1
Tep06930116,and_kell,1
TempertonAlan,simondolan,1
TedSchneider,brianlilley,1
TedCornwell,GeoRebekah,1
Tecumseh_1,DebarringtonH,1
Teamkovt,ChrisWickNews,1
Team_Me81,realDonaldTrump,1
Tc9EdAKGRe5bLwr,TeamTrump,1
Tc2ewra,eileeniorio,1
TaylorJ06795911,ChrisWickNews,1
ThisIsMadness5,TheMindsculpter,1
Thisism54817830,greenarmy62,1
TweetForTheMany,keryn_1,1
Trombon41618730,CrocettoJack,1
TrumpWins20207,JemalBaraka,1
TrumpWatch2020,DebarringtonH,1
TrumpVacuum,realDonaldTrump,1
TrumpRulzz,KimonaQ,1
TrumpCat18,ZubyMusic,1
Trump4572603304,FreedomFlowers4,1
Trump2020VoteR1,nypost,1
Truethseeking,FreedomFlowers4,1
TrueNor55031884,richardursomd,1
Trombon41618730,craigsfire,1
TrishJo58501301,eileeniorio,1
ThomasTsang4,TeamTrump,1
Trinity73599448,eileeniorio,1
Trimixing4gas,gtconway3d,1
Trigger3215,StopNewNormal,1
TriciaC49016225,AndrewYang,1
Tribulation2020,DrMadej,1
Trek_Girl_,melitha_russell,1
Treimaniman,richardursomd,1
Treimaniman,JUDEXJUDEXXX,1
Treimaniman,DanielO85320698,1
TravisDrago,realDonaldTrump,1
TrumpWins20207,marklevinshow,1
TrumplicanLex,ChrisWickNews,1
TrumpsA_Moron,GeoRebekah,1
TrumpsRevenge,KimonaQ,1
TwatFreak,TwatFreak,1
TwatFreak,BusyDrT,1
TurnKyBlue,DebarringtonH,1
Tuh_yonce,Quicktake,1
Tuepere,edward_farina,1
TtPlan17,Nigel_Farage,1
TsionWizzy,ZubyMusic,1
TruthsSword1,1972patriot,1
Truthproject4,ZubyMusic,1
Truth_Seeker71,simondolan,1
Truth_Freedom_1,StopNewNormal,1
TruthThruQ,AndrewYang,1
TruthTeam101,stevendenoon,1
TruthTe37279972,and_kell,1
TruthTRUMP_USA,WarNuse,1
TruthSeeking81,masuruha2,1
TruthSeekerMTC,KimonaQ,1
TruthPeriscope,Scimitar_SS,1
TruthBeTrump20,HowleyReporter,1
TrustTHEQplan1,whizkids,1
TrumpskiDonaldo,Nigel_Farage,1
TravelerA5,ChrisWickNews,1
TrashBoyLA,JosephJFlynn1,1
TranchinaP,JosephJFlynn1,1
TomPicton6,TeamTrump,1
Tom10710,gtconway3d,1
ToddHagopian,AndrewYang,1
TjVsn,FreedomFlowers4,1
TishaDivine868,ChrisWickNews,1
TippyTopics,HowleyReporter,1
TiporTiff,DebarringtonH,1
TinyMAGAAngel,KimonaQ,1
TinfoilMama,Angelamineweas1,1
TinaNedFedUp,DebarringtonH,1
TinaMariaCavale,TinaMariaCavale,1
TinaLe35603010,TeamTrump,1
TinaC_22,GeoRebekah,1
Tina56611312,realDonaldTrump,1
TinRepublicOfTX,KimonaQ,1
TimothySchooler,GeoRebekah,1
TimSmith8020,MrCrazee,1
Tim9livesmeow,HulklingAwYeah,1
Tiisetso_Feli,Lulux96918819,1
TigersMatt,steveswalton,1
Tiger05Cadillac,ChrisWickNews,1
TifeIOlagunju,CNBCtech,1
TomLee1111,realDonaldTrump,1
TomWick15,Preciouslindy,1
TranBuhbling,GeoRebekah,1
TommasinaResist,GeoRebekah,1
TrainWithTao,Lover_of_puns,1
TracyTlm45,BusyDrT,1
TracyCalogheros,jonathanstea,1
TrackStarGazing,GeoRebekah,1
TraceySartor,marklevinshow,1
TraceyLockstep,maxthelionx,1
Tracey69327123,StopNewNormal,1
TraceOverlook,gtconway3d,1
Toxic__Night,CNBCtech,1
Towyn12,simondolan,1
TothePoint_now,realDonaldTrump,1
Torystallperson,yellowr0se2913,1
Tory63231317,TeamTrump,1
Torval_Axel,realDonaldTrump,1
ToriesLies,Nigel_Farage,1
Tonybea65448392,KimonaQ,1
TonyBurnetti,BallouxFrancois,1
TonyBlu48575847,JosephJFlynn1,1
Tony48Tiger,ChrisWickNews,1
Tony41620678,AndrewYang,1
ToniTornado76,nypost,1
_smhrch,RealCandaceO,1
a_neijzing,gtconway3d,1
chad98593797,richardursomd,1
blond_small,realDonaldTrump,1
bobbytheburner,GeoRebekah,1
bobbygraham23,sddamico,1
bobbi713,CCDHate,1
bobbi713,ABC,1
blumosquedesign,GeoRebekah,1
blueresist22,GeoRebekah,1
blueorangewhite,MikeHun90984939,1
bluena271,simondolan,1
blueburryzz,KimonaQ,1
bloody_scandal,simondolan,1
bliss4liz,CryptoBull2020,1
brcaston,BootronJones,1
blimey52093006,JosephJFlynn1,1
bleung_tri,BallouxFrancois,1
blessednana20,Stephen71058553,1
blanken01,nypost,1
blackmamba604,realDonaldTrump,1
black_franchise,ktwebb2,1
bkrutzik,BusyDrT,1
bk2sq1,RealCandaceO,1
biswadeepdatta,BusyDrT,1
biscuit_iron,JosephJFlynn1,1
bobcalmex,marklevinshow,1
bobglomorrison,and_kell,1
bobsbabie1965,marklevinshow,1
bodhibrian,JacquelineS59,1
brankicabt,CrowRising,1
brandythomas100,JohnRMoffitt,1
branderson145,ChoiVGK,1
branch77,nypost,1
brainshytes,simondolan,1
bozleo1,Quicktake,1
boyfromvillages,ZubyMusic,1
boybondage,PupBellus,1
boybondage,NovyBDSM,1
botanic_my,Lulux96918819,1
borlinhil,richardursomd,1
boriquabellosa,bodhibrian,1
borigata,pierog_michelle,1
boontondi,masuruha2,1
boltonsbites,AOcean1960,1
bois0917,yimmy91204185,1
ilene1944,realDonaldTrump,1
bogeyone22,ChrisWickNews,1
boffo17,RealCandaceO,1
bodhititus2019,GEck892999,1
bodhibrian,richardursomd,1
birthsage,CryptoBull2020,1
birdydownunder,GeoRebekah,1
birdon_estuardo,masuruha2,1
benjred,gtconway3d,1
benfer_bob,realDonaldTrump,1
benedictecallan,thereal_truther,1
ben_alterman,AdamMcCreary,1
ben5cubsfan,DrMadej,1
belovedboricua,ZubyMusic,1
beeveehall56,marklevinshow,1
beejertron5000,watcher69048477,1
beejertron5000,CryptoBull2020,1
bee_Q17,nypost,1
bedbugslayer2,MonzelTressica,1
becca_liberty,becca_liberty,1
bebekellyrn,JosephJFlynn1,1
beautylabeldes4,TheAtlantic,1
beatriznanez206,TeamTrump,1
beatricetrumpy2,HowleyReporter,1
beangiterdone,KimonaQ,1
beachezbrew,nypost,1
beachbabyyy13,beachbabyyy13,1
bconversant,GeoRebekah,1
bckSpokane,GeoRebekah,1
bboulware,realDonaldTrump,1
benjaminswhite,Quicktake,1
benminihane,gtconway3d,1
bingobonanza2,gtconway3d,1
benndoubleNN,maxthelionx,1
billsretpal,billsretpal,1
bill60964498,realDonaldTrump,1
bildarte,CNBCtech,1
bikecop24,Preciouslindy,1
bigjessss,DonnaKuntz7,1
big_hop_,ChrisWickNews,1
biffrbear,k_klo224743370,1
bgslave,PupBellus,1
bfs465,bfs465,1
bfmfbf,CryptoBull2020,1
bflat879,marklevinshow,1
better_holland,CryptoBull2020,1
betobe14999808,GeoRebekah,1
bestnanaraine,RealCandaceO,1
berthagv,JosephJFlynn1,1
bert_vergez,marklevinshow,1
berriesandblood,gtconway3d,1
berntsen_audun,richardursomd,1
bergmann_adrian,Ally1J,1
benstahl3,lyne_ian,1
benpinder91,Nigel_Farage,1
brazealian02,realDonaldTrump,1
breanneSrice,FreedomFlowers4,1
bbart21EWEP,bbart21EWEP,1
careyz,CCDHate,1
carter124f,williamlegate,1
carrying777,realDonaldTrump,1
carrie_b_e,Mariemross1887,1
caroltigerman3,ChrisWickNews,1
carolinasassie,FruitThugg,1
carolina_brenna,ChrisWickNews,1
carolin47049567,eileeniorio,1
carolharbin15,gtconway3d,1
carmenate_ozzie,realDonaldTrump,1
carlyinNJ,GeoRebekah,1
carchapit,carchapit,1
bremishome,realDonaldTrump,1
car32708,FreedomFlowers4,1
captmakret,Amers60075625,1
canonwill1,ABC,1
candtalan,simondolan,1
